TIME,H_SIN,H_COS,DOY_SIN,DOY_COS,TEMP,HUMI,CLOU,WISP,WIDE_SIN,WIDE_COS,SUN_ELEV_CLIP,COS_ZEN,IRRADIANCE,EST_IRRADIANCE,IRRADIANCE_PROXY,IRRADIANCE_X_CAPA,CAPA,SEASONAL_SOLAR_PATTERN,WEATHER_ADJUSTED_PATTERN,EXPECTED_GEN_PROXY,GEN_LAG_2,PREDICTION,ACTUAL
2026-02-20 09:00:00,0.7071067811865476,-0.7071067811865475,0.7694148268839378,0.6387494220515272,1.27,62.0,0.0,3.24,0.788010753606722,-0.6156614753256583,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,684.744529231523,968.375,0.3163158918304468,0.41111229050718745,398.11086431989764,14.420000000000009,319.4555636189807,311.87
2026-02-20 10:00:00,0.49999999999999994,-0.8660254037844387,0.7694148268839378,0.6387494220515272,4.19,59.0,0.0,3.54,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.8660254037844386,0.0,0.8660254037844386,0.8660254037844386,838.6373503897557,968.375,0.46667368254259645,0.6065306597126334,587.3491275992214,117.15000000000002,524.6519711418724,512.03
2026-02-20 11:00:00,0.258819045102521,-0.9659258262890682,0.7694148268839378,0.6387494220515272,7.66,58.0,0.0,3.36,0.17364817766693028,-0.984807753012208,0.9659258262890683,0.9659258262890683,0.0,0.9659258262890683,0.9659258262890683,935.3784220326766,968.375,0.6160992302447298,0.8007374029168081,775.414082549564,311.87,548.1720406426631,630.9700000000001
2026-02-20 12:00:00,1.2246467991473532e-16,-1.0,0.7694148268839378,0.6387494220515272,9.01,57.0,0.0,3.97,-0.34202014332566866,-0.9396926207859084,1.0,1.0,0.0,1.0,1.0,968.375,968.375,0.7278352410081207,0.9459594689067654,916.043500702589,512.03,567.2479342041639,686.02
2026-02-20 13:00:00,-0.2588190451025208,-0.9659258262890683,0.7694148268839378,0.6387494220515272,9.68,55.0,0.0,4.87,-0.5735764363510462,-0.8191520442889918,0.9659258262890683,0.9659258262890683,0.0,0.9659258262890683,0.9659258262890683,935.3784220326766,968.375,0.7694148268839378,1.0,968.375,630.9700000000001,505.0961971928936,696.1799999999998
2026-02-20 14:00:00,-0.4999999999999997,-0.8660254037844388,0.7694148268839378,0.6387494220515272,9.83,54.0,0.0,5.34,-0.656059028990507,-0.7547095802227721,0.8660254037844387,0.8660254037844387,0.0,0.8660254037844387,0.8660254037844387,838.6373503897559,968.375,0.7278352410081207,0.9459594689067654,916.043500702589,686.02,455.4448324073721,634.27
2026-02-20 15:00:00,-0.7071067811865471,-0.7071067811865479,0.7694148268839378,0.6387494220515272,9.82,54.0,0.0,5.4,-0.6427876096865393,-0.766044443118978,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,684.744529231523,968.375,0.6160992302447298,0.8007374029168081,775.414082549564,696.1799999999998,296.30522108044033,505.03
2026-02-20 16:00:00,-0.8660254037844385,-0.5000000000000004,0.7694148268839378,0.6387494220515272,9.59,56.0,0.0,5.24,-0.6691306063588582,-0.7431448254773942,0.49999999999999994,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,484.18749999999994,968.375,0.46667368254259645,0.6065306597126334,587.3491275992214,634.27,181.99504493574364,291.64000000000004
2026-02-20 17:00:00,-0.9659258262890683,-0.25881904510252063,0.7694148268839378,0.6387494220515272,8.99,61.0,0.0,4.59,-0.5446390350150271,-0.838670567945424,0.258819045102521,0.258819045102521,0.0,0.258819045102521,0.258819045102521,250.6338928011538,968.375,0.3163158918304468,0.41111229050718745,398.11086431989764,505.03,81.70088535445996,81.32
2026-02-20 18:00:00,-1.0,-1.8369701987210297e-16,0.7694148268839378,0.6387494220515272,10.95,50.0,0.0,3.98,-0.5446390350150271,-0.838670567945424,1.2246467991473532e-16,1.2246467991473532e-16,0.0,1.2246467991473532e-16,1.2246467991473532e-16,1.185917344124318e-13,968.375,0.1918552865495109,0.24935220877729622,241.46644517471424,291.64000000000004,16.94921510035895,3.790000000000002
2026-02-20 19:00:00,-0.9659258262890684,0.2588190451025203,0.7694148268839378,0.6387494220515272,10.01,55.0,0.0,3.53,-0.35836794954530043,-0.9335804264972017,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.10412897352278705,0.1353352832366127,131.05530490425483,81.32,7.546886248057088,0.0
2026-02-20 20:00:00,-0.8660254037844386,0.5000000000000001,0.7694148268839378,0.6387494220515272,8.97,60.0,0.0,3.26,-0.06975647374412527,-0.9975640502598242,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.050572504466823744,0.06572852861653047,63.649863899032695,3.790000000000002,-0.0010107053734572265,0.0
2026-02-20 21:00:00,-0.7071067811865477,0.7071067811865474,0.7694148268839378,0.6387494220515272,7.76,65.0,0.0,3.02,0.10452846326765373,-0.9945218953682733,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.021978719840997817,0.028565500784550377,27.66211682223897,0.0,-0.000989422495423614,0.0
2026-02-20 22:00:00,-0.5000000000000004,0.8660254037844384,0.7694148268839378,0.6387494220515272,6.45,68.0,0.0,3.04,0.3255681544571566,-0.9455185755993168,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.008547426648325968,0.011108996538242306,10.757674522720393,0.0,-0.000989422495423614,0.0
