V_SITE_ID,V_TIME,D_PVI_CAPA,D_PERIOD_GEN_KWH,D_TOT_GEN_KWH,D_TEMP,D_HUMIDITY,D_PRESSURE,D_DEW,D_UVI,D_CLOUDS,D_VISIBILITY,D_WIND_SPEED,D_WIND_DEG,V_GPS_Y,V_GPS_X,__SRC__,TIME
KR10025001,2026032506,968.375,3.06,1014244.99,9.95,81.0,1014.0,6.85,0.0,75.0,10000.0,1.65,353.0,36.0372673,126.6898854,MASTER,2026032506
KR10025001,2026032507,968.375,50.20000000000001,1014295.19,9.85,78.0,1014.0,6.2,0.05,80.0,10000.0,1.77,339.0,36.0372673,126.6898854,MASTER,2026032507
KR10025001,2026032508,968.375,134.24000000000004,1014429.4300000002,9.88,77.0,1014.0,6.04,0.28,85.0,10000.0,0.97,348.0,36.0372673,126.6898854,MASTER,2026032508
KR10025001,2026032509,968.375,244.60000000000005,1014674.03,10.11,73.0,1015.0,5.5,0.8,90.0,10000.0,0.16,68.0,36.0372673,126.6898854,MASTER,2026032509
KR10025001,2026032510,968.375,223.14000000000004,1014897.1699999998,10.65,68.0,1016.0,4.99,2.16,95.0,10000.0,0.26,184.0,36.0372673,126.6898854,MASTER,2026032510
KR10025001,2026032511,968.375,524.3199999999999,1015421.49,12.18,62.0,1015.0,4.51,4.12,100.0,10000.0,0.36,201.0,36.0372673,126.6898854,MASTER,2026032511
KR10025001,2026032512,968.375,780.73,1016202.22,13.18,58.0,1015.0,4.68,4.9,100.0,10000.0,1.53,256.0,36.0372673,126.6898854,MASTER,2026032512
KR10025001,2026032513,968.375,823.6899999999999,1017025.91,14.33,58.0,1015.0,5.22,5.35,96.0,10000.0,3.27,274.0,36.0372673,126.6898854,MASTER,2026032513
KR10025001,2026032514,968.375,737.16,1017763.07,13.82,63.0,1014.0,5.94,4.58,79.0,10000.0,5.21,281.0,36.0372673,126.6898854,MASTER,2026032514
KR10025001,2026032515,968.375,606.62,1018369.69,13.71,67.0,1014.0,6.32,3.24,66.0,10000.0,5.94,285.0,36.0372673,126.6898854,MASTER,2026032515
KR10025001,2026032516,968.375,390.19000000000005,1018759.88,13.26,68.0,1014.0,6.41,1.72,0.0,10000.0,5.68,293.0,36.0372673,126.6898854,MASTER,2026032516
KR10025001,2026032517,968.375,169.15999999999997,1018929.04,12.31,72.0,1014.0,6.37,0.65,0.0,10000.0,5.87,295.0,36.0372673,126.6898854,MASTER,2026032517
KR10025001,2026032518,968.375,25.74999999999998,1018954.79,13.95,62.0,1014.0,6.8,0.15,0.0,10000.0,5.14,307.0,36.0372673,126.6898854,MASTER,2026032518
KR10025001,2026032519,968.375,0.0,1018954.79,13.23,65.0,1014.0,6.8,0.0,0.0,10000.0,4.64,301.0,36.0372673,126.6898854,MASTER,2026032519
KR10025001,2026032520,968.375,0.0,1018954.79,12.11,69.0,1015.0,6.6,0.0,0.0,10000.0,3.42,302.0,36.0372673,126.6898854,MASTER,2026032520
KR10025001,2026032521,968.375,0.0,1018954.79,10.88,73.0,1015.0,6.24,0.0,1.0,10000.0,2.77,292.0,36.0372673,126.6898854,MASTER,2026032521
KR10025001,2026032522,968.375,0.0,1018954.79,9.59,77.0,1016.0,5.76,0.0,0.0,10000.0,2.6,297.0,36.0372673,126.6898854,MASTER,2026032522
KR10025001,2026032523,968.375,0.0,1018954.79,8.24,81.0,1016.0,5.02,0.0,0.0,10000.0,2.65,315.0,36.0372673,126.6898854,MASTER,2026032523
KR10025001,2026032600,968.375,0.0,1018954.79,8.1,79.0,1017.0,4.69,0.0,0.0,10000.0,1.85,303.0,36.0372673,126.6898854,MASTER,2026032600
KR10025001,2026032601,968.375,0.0,1018954.79,7.96,80.0,1017.0,4.58,0.0,1.0,10000.0,1.73,307.0,36.0372673,126.6898854,MASTER,2026032601
KR10025001,2026032602,968.375,0.0,1018954.79,7.83,80.0,1017.0,4.42,0.0,2.0,10000.0,1.66,337.0,36.0372673,126.6898854,MASTER,2026032602
KR10025001,2026032603,968.375,0.0,1018954.79,7.72,78.0,1017.0,4.04,0.0,3.0,10000.0,1.48,21.0,36.0372673,126.6898854,MASTER,2026032603
KR10025001,2026032604,968.375,0.0,1018954.79,7.47,78.0,1017.0,3.79,0.0,56.0,10000.0,1.22,62.0,36.0372673,126.6898854,MASTER,2026032604
KR10025001,2026032605,968.375,0.0,1018954.79,7.19,80.0,1017.0,3.8,0.0,31.0,10000.0,0.93,142.0,36.0372673,126.6898854,MASTER,2026032605
KR10025001,2026032606,968.375,2.23,1018957.02,6.95,87.0,1017.0,4.94,0.0,100.0,10000.0,1.11,72.0,36.0372673,126.6898854,MASTER,2026032606
KR10025001,2026032607,968.375,32.77,1018989.79,6.96,85.0,1017.0,4.62,0.11,86.0,10000.0,1.24,76.0,36.0372673,126.6898854,MASTER,2026032607
KR10025001,2026032608,968.375,102.88,1019092.67,7.64,80.0,1017.0,4.41,0.6,71.0,10000.0,1.0,63.0,36.0372673,126.6898854,MASTER,2026032608
KR10025001,2026032609,968.375,317.7,1019410.37,9.17,72.0,1017.0,4.39,1.65,54.0,10000.0,0.83,91.0,36.0372673,126.6898854,MASTER,2026032609
KR10025001,2026032610,968.375,610.1700000000001,1020020.54,11.53,59.0,1017.0,3.8,3.2,27.0,10000.0,0.12,95.0,36.0372673,126.6898854,MASTER,2026032610
KR10025001,2026032611,968.375,711.8499999999999,1020732.39,14.59,46.0,1017.0,2.49,4.77,8.0,10000.0,0.73,259.0,36.0372673,126.6898854,MASTER,2026032611
KR10025001,2026032612,968.375,777.67,1021510.06,15.67,43.0,1017.0,2.1,5.79,15.0,10000.0,2.61,257.0,36.0372673,126.6898854,MASTER,2026032612
KR10025001,2026032613,968.375,769.8,1022279.86,15.92,44.0,1016.0,2.53,5.91,13.0,10000.0,3.83,270.0,36.0372673,126.6898854,MASTER,2026032613
KR10025001,2026032614,968.375,692.3400000000001,1022972.2,15.77,46.0,1016.0,2.52,5.0,28.0,10000.0,4.62,273.0,36.0372673,126.6898854,MASTER,2026032614
KR10025001,2026032615,968.375,543.27,1023515.47,15.46,46.0,1015.0,2.09,3.38,39.0,10000.0,4.42,280.0,36.0372673,126.6898854,MASTER,2026032615
KR10025001,2026032616,968.375,343.89,1023859.36,15.18,47.0,1015.0,2.05,1.81,91.0,10000.0,4.55,286.0,36.0372673,126.6898854,MASTER,2026032616
KR10025001,2026032617,968.375,143.33000000000004,1024002.69,13.96,51.0,1015.0,2.45,0.7,96.0,10000.0,4.57,287.0,36.0372673,126.6898854,MASTER,2026032617
KR10025001,2026032618,968.375,23.44999999999999,1024026.14,9.95,71.0,1015.0,4.94,0.15,0.0,10000.0,4.41,289.0,36.0372673,126.6898854,MASTER,2026032618
KR10025001,2026032619,968.375,0.0,1024026.14,10.15,69.0,1015.0,4.73,0.0,10.0,10000.0,3.26,283.0,36.0372673,126.6898854,MASTER,2026032619
KR10025001,2026032620,968.375,0.0,1024026.14,9.88,69.0,1015.0,4.47,0.0,19.0,10000.0,2.58,284.0,36.0372673,126.6898854,MASTER,2026032620
KR10025001,2026032621,968.375,0.0,1024026.14,9.55,69.0,1016.0,4.15,0.0,34.0,10000.0,1.68,264.0,36.0372673,126.6898854,MASTER,2026032621
KR10025001,2026032622,968.375,0.0,1024026.14,9.22,70.0,1017.0,4.04,0.0,80.0,10000.0,1.91,234.0,36.0372673,126.6898854,MASTER,2026032622
KR10025001,2026032623,968.375,0.0,1024026.14,8.66,72.0,1017.0,3.85,0.0,61.0,10000.0,1.16,221.0,36.0372673,126.6898854,MASTER,2026032623
KR10025001,2026032700,968.375,0.0,1024026.14,8.68,71.0,1016.0,3.66,0.0,68.0,10000.0,1.3,189.0,36.0372673,126.6898854,MASTER,2026032700
KR10025001,2026032701,968.375,0.0,1024026.14,8.57,71.0,1016.0,3.49,0.0,75.0,10000.0,1.15,178.0,36.0372673,126.6898854,MASTER,2026032701
KR10025001,2026032702,968.375,0.0,1024026.14,8.58,70.0,1016.0,3.29,0.0,80.0,10000.0,0.85,187.0,36.0372673,126.6898854,MASTER,2026032702
KR10025001,2026032703,968.375,0.0,1024026.14,8.38,69.0,1016.0,3.02,0.0,83.0,10000.0,1.03,185.0,36.0372673,126.6898854,MASTER,2026032703
KR10025001,2026032704,968.375,0.0,1024026.14,8.27,69.0,1016.0,2.81,0.0,86.0,10000.0,1.09,179.0,36.0372673,126.6898854,MASTER,2026032704
KR10025001,2026032705,968.375,0.0,1024026.14,8.15,68.0,1016.0,2.59,0.0,63.0,10000.0,1.49,187.0,36.0372673,126.6898854,MASTER,2026032705
KR10025001,2026032706,968.375,6.26,1024032.4,4.95,93.0,1016.0,3.91,0.0,75.0,10000.0,1.73,210.0,36.0372673,126.6898854,MASTER,2026032706
KR10025001,2026032707,968.375,73.88000000000001,1024106.28,5.59,88.0,1016.0,3.76,0.12,79.0,10000.0,1.22,217.0,36.0372673,126.6898854,MASTER,2026032707
KR10025001,2026032708,968.375,221.18,1024327.46,6.81,81.0,1016.0,3.78,0.59,79.0,10000.0,1.49,196.0,36.0372673,126.6898854,MASTER,2026032708
KR10025001,2026032709,968.375,411.33,1024738.7899999998,8.7,72.0,1016.0,3.94,1.57,79.0,10000.0,2.69,196.0,36.0372673,126.6898854,MASTER,2026032709
KR10025001,2026032710,968.375,580.95,1025319.74,11.21,60.0,1016.0,3.74,2.89,94.0,10000.0,3.2,208.0,36.0372673,126.6898854,MASTER,2026032710
KR10025001,2026032711,968.375,690.36,1026010.1,14.05,47.0,1015.0,2.12,4.39,95.0,10000.0,3.6,217.0,36.0372673,126.6898854,MASTER,2026032711
KR10025001,2026032712,968.375,746.41,1026756.51,14.74,46.0,1015.0,2.1,5.14,97.0,10000.0,4.22,236.0,36.0372673,126.6898854,MASTER,2026032712
KR10025001,2026032713,968.375,732.2499999999999,1027488.7599999998,14.7,51.0,1015.0,3.2,5.32,98.0,10000.0,5.03,246.0,36.0372673,126.6898854,MASTER,2026032713
KR10025001,2026032714,968.375,653.6700000000002,1028142.43,14.53,58.0,1014.0,4.72,4.54,98.0,10000.0,5.28,244.0,36.0372673,126.6898854,MASTER,2026032714
KR10025001,2026032715,968.375,529.95,1028672.38,15.58,63.0,1013.0,5.33,3.19,99.0,10000.0,5.45,248.0,36.0372673,126.6898854,MASTER,2026032715
KR10025001,2026032716,968.375,344.67,1029017.05,14.75,67.0,1013.0,5.71,1.86,88.0,10000.0,5.05,246.0,36.0372673,126.6898854,MASTER,2026032716
KR10025001,2026032717,968.375,124.55,1029141.6,13.7,72.0,1014.0,6.07,0.71,89.0,10000.0,4.48,246.0,36.0372673,126.6898854,MASTER,2026032717
KR10025001,2026032718,968.375,20.41,1029162.01,13.95,54.0,1014.0,4.8,0.16,0.0,10000.0,3.88,245.0,36.0372673,126.6898854,MASTER,2026032718
KR10025001,2026032719,968.375,0.0,1029162.01,13.21,60.0,1014.0,5.62,0.0,18.0,10000.0,2.73,236.0,36.0372673,126.6898854,MASTER,2026032719
KR10025001,2026032720,968.375,0.0,1029162.01,11.99,66.0,1014.0,5.84,0.0,36.0,10000.0,2.42,229.0,36.0372673,126.6898854,MASTER,2026032720
KR10025001,2026032721,968.375,0.0,1029162.01,10.87,73.0,1015.0,6.23,0.0,55.0,10000.0,2.3,250.0,36.0372673,126.6898854,MASTER,2026032721
KR10025001,2026032722,968.375,0.0,1029162.01,9.7,79.0,1015.0,6.24,0.0,80.0,10000.0,1.97,264.0,36.0372673,126.6898854,MASTER,2026032722
KR10025001,2026032723,968.375,0.0,1029162.01,8.46,84.0,1015.0,5.95,0.0,100.0,10000.0,1.48,273.0,36.0372673,126.6898854,MASTER,2026032723
KR10025001,2026032800,968.375,0.0,1029162.01,8.34,83.0,1016.0,5.63,0.0,100.0,10000.0,1.63,265.0,36.0372673,126.6898854,MASTER,2026032800
KR10025001,2026032801,968.375,0.0,1029162.01,7.99,83.0,1016.0,5.24,0.0,100.0,10000.0,1.74,286.0,36.0372673,126.6898854,MASTER,2026032801
KR10025001,2026032802,968.375,0.0,1029162.01,7.82,83.0,1016.0,4.99,0.0,100.0,10000.0,1.75,303.0,36.0372673,126.6898854,MASTER,2026032802
KR10025001,2026032803,968.375,0.0,1029162.01,7.42,81.0,1016.0,4.42,0.0,100.0,10000.0,1.7,297.0,36.0372673,126.6898854,MASTER,2026032803
KR10025001,2026032804,968.375,0.0,1029162.01,7.33,79.0,1016.0,3.78,0.0,100.0,10000.0,1.69,279.0,36.0372673,126.6898854,MASTER,2026032804
KR10025001,2026032805,968.375,0.0,1029162.01,7.01,76.0,1016.0,3.03,0.0,95.0,10000.0,1.32,281.0,36.0372673,126.6898854,MASTER,2026032805
KR10025001,2026032806,968.375,1.75,1029163.76,5.95,100.0,1016.0,5.95,0.0,100.0,10000.0,1.07,288.0,36.0372673,126.6898854,MASTER,2026032806
KR10025001,2026032807,968.375,59.670000000000016,1029223.43,6.21,95.0,1016.0,5.47,0.12,98.0,10000.0,0.46,272.0,36.0372673,126.6898854,MASTER,2026032807
KR10025001,2026032808,968.375,205.91000000000005,1029429.3400000002,7.05,87.0,1016.0,5.04,0.59,96.0,10000.0,0.13,302.0,36.0372673,126.6898854,MASTER,2026032808
KR10025001,2026032809,968.375,452.96,1029882.3,8.58,74.0,1017.0,4.21,1.75,95.0,10000.0,0.78,245.0,36.0372673,126.6898854,MASTER,2026032809
KR10025001,2026032810,968.375,661.49,1030543.79,10.82,59.0,1018.0,3.14,3.31,24.0,10000.0,2.24,256.0,36.0372673,126.6898854,MASTER,2026032810
KR10025001,2026032811,968.375,776.45,1031320.24,13.06,44.0,1017.0,0.62,4.77,7.0,10000.0,2.98,274.0,36.0372673,126.6898854,MASTER,2026032811
KR10025001,2026032812,968.375,836.01,1032156.25,13.56,43.0,1017.0,0.55,5.71,7.0,10000.0,3.62,269.0,36.0372673,126.6898854,MASTER,2026032812
KR10025001,2026032813,968.375,837.14,1032993.39,14.32,42.0,1016.0,0.43,5.8,5.0,10000.0,3.8,273.0,36.0372673,126.6898854,MASTER,2026032813
KR10025001,2026032814,968.375,775.4300000000001,1033768.82,14.68,40.0,1016.0,0.22,4.95,4.0,10000.0,3.9,272.0,36.0372673,126.6898854,MASTER,2026032814
KR10025001,2026032815,968.375,641.4999999999999,1034410.3199999998,14.13,42.0,1016.0,0.22,3.47,3.0,10000.0,4.12,270.0,36.0372673,126.6898854,MASTER,2026032815
KR10025001,2026032816,968.375,430.94000000000005,1034841.26,13.97,43.0,1015.0,0.21,1.93,0.0,10000.0,3.63,274.0,36.0372673,126.6898854,MASTER,2026032816
KR10025001,2026032817,968.375,176.05000000000004,1035017.3100000002,12.9,47.0,1016.0,0.92,0.76,0.0,10000.0,4.55,259.0,36.0372673,126.6898854,MASTER,2026032817
KR10025001,2026032818,968.375,22.289999999999985,1035039.6000000002,7.95,87.0,1016.0,5.92,0.17,75.0,10000.0,3.55,287.0,36.0372673,126.6898854,MASTER,2026032818
KR10025001,2026032819,968.375,0.0,1035039.6000000002,8.47,81.0,1016.0,5.4,0.0,60.0,10000.0,2.73,282.0,36.0372673,126.6898854,MASTER,2026032819
KR10025001,2026032820,968.375,0.0,1035039.6000000002,8.52,77.0,1016.0,4.72,0.0,45.0,10000.0,2.26,285.0,36.0372673,126.6898854,MASTER,2026032820
KR10025001,2026032821,968.375,0.0,1035039.6000000002,8.54,70.0,1017.0,3.39,0.0,30.0,10000.0,1.73,353.0,36.0372673,126.6898854,MASTER,2026032821
KR10025001,2026032822,968.375,0.0,1035039.6000000002,8.56,62.0,1017.0,1.7,0.0,16.0,10000.0,0.94,95.0,36.0372673,126.6898854,MASTER,2026032822
KR10025001,2026032823,968.375,0.0,1035039.6000000002,8.43,58.0,1017.0,0.47,0.0,3.0,10000.0,1.48,162.0,36.0372673,126.6898854,MASTER,2026032823
KR10025001,2026032900,968.375,0.0,1035039.6000000002,8.05,60.0,1017.0,0.64,0.0,22.0,10000.0,0.85,147.0,36.0372673,126.6898854,MASTER,2026032900
KR10025001,2026032901,968.375,0.0,1035039.6000000002,8.2,58.0,1017.0,0.16,0.0,38.0,10000.0,1.37,126.0,36.0372673,126.6898854,MASTER,2026032901
KR10025001,2026032902,968.375,0.0,1035039.6000000002,7.88,57.0,1017.0,-0.06,0.0,48.0,10000.0,1.11,130.0,36.0372673,126.6898854,MASTER,2026032902
KR10025001,2026032903,968.375,0.0,1035039.6000000002,7.75,55.0,1017.0,-0.81,0.0,42.0,10000.0,1.75,89.0,36.0372673,126.6898854,MASTER,2026032903
KR10025001,2026032904,968.375,0.0,1035039.6000000002,7.81,53.0,1017.0,-1.28,0.0,100.0,10000.0,1.77,101.0,36.0372673,126.6898854,MASTER,2026032904
KR10025001,2026032905,968.375,0.0,1035039.6000000002,7.7,51.0,1017.0,-1.96,0.0,98.0,10000.0,1.58,101.0,36.0372673,126.6898854,MASTER,2026032905
KR10025001,2026032906,968.375,7.550000000000001,1035047.15,3.95,93.0,1016.0,2.92,0.0,100.0,10000.0,2.14,85.0,36.0372673,126.6898854,MASTER,2026032906
KR10025001,2026032907,968.375,97.5,1035144.65,4.64,84.0,1016.0,2.17,0.13,96.0,10000.0,2.53,83.0,36.0372673,126.6898854,MASTER,2026032907
KR10025001,2026032908,968.375,247.34,1035391.99,5.99,75.0,1016.0,1.9,0.59,94.0,10000.0,2.49,87.0,36.0372673,126.6898854,MASTER,2026032908
KR10025001,2026032909,968.375,311.12000000000006,1035703.11,8.29,62.0,1016.0,1.45,1.58,93.0,10000.0,2.29,91.0,36.0372673,126.6898854,MASTER,2026032909
KR10025001,2026032910,968.375,564.09,1036267.2,11.37,49.0,1017.0,1.05,2.83,100.0,10000.0,2.51,123.0,36.0372673,126.6898854,MASTER,2026032910
KR10025001,2026032911,968.375,720.0999999999999,1036987.3,14.24,36.0,1017.0,-1.06,4.01,100.0,10000.0,2.03,176.0,36.0372673,126.6898854,MASTER,2026032911
KR10025001,2026032912,968.375,797.87,1037785.17,15.07,34.0,1017.0,-1.32,3.68,100.0,10000.0,1.97,218.0,36.0372673,126.6898854,MASTER,2026032912
KR10025001,2026032913,968.375,733.66,1038518.83,15.63,34.0,1016.0,-0.88,4.17,100.0,10000.0,1.6,258.0,36.0372673,126.6898854,MASTER,2026032913
KR10025001,2026032914,968.375,474.6500000000001,1038993.48,16.48,35.0,1016.0,-0.03,3.22,100.0,10000.0,3.29,264.0,36.0372673,126.6898854,MASTER,2026032914
KR10025001,2026032915,968.375,261.23,1039254.71,15.9,42.0,1016.0,2.03,2.38,100.0,10000.0,3.82,271.0,36.0372673,126.6898854,MASTER,2026032915
KR10025001,2026032916,968.375,290.52,1039545.23,14.62,53.0,1016.0,3.86,1.46,100.0,10000.0,3.9,282.0,36.0372673,126.6898854,MASTER,2026032916
KR10025001,2026032917,968.375,119.60000000000002,1039664.83,15.17,55.0,1016.0,3.78,0.55,100.0,10000.0,2.11,297.0,36.0372673,126.6898854,MASTER,2026032917
KR10025001,2026032918,968.375,32.73999999999999,1039697.57,16.95,36.0,1016.0,1.79,0.12,0.0,10000.0,2.15,263.0,36.0372673,126.6898854,MASTER,2026032918
KR10025001,2026032919,968.375,0.02,1039697.59,16.1,41.0,1016.0,2.86,0.0,20.0,10000.0,0.98,265.0,36.0372673,126.6898854,MASTER,2026032919
KR10025001,2026032920,968.375,0.0,1039697.59,14.83,45.0,1016.0,3.02,0.0,40.0,10000.0,1.77,263.0,36.0372673,126.6898854,MASTER,2026032920
KR10025001,2026032921,968.375,0.0,1039697.59,13.24,50.0,1017.0,3.05,0.0,60.0,10000.0,0.99,269.0,36.0372673,126.6898854,MASTER,2026032921
KR10025001,2026032922,968.375,0.0,1039697.59,11.97,49.0,1017.0,1.6,0.0,60.0,10000.0,0.93,85.0,36.0372673,126.6898854,MASTER,2026032922
KR10025001,2026032923,968.375,0.0,1039697.59,10.81,49.0,1016.0,0.52,0.0,85.0,10000.0,1.48,105.0,36.0372673,126.6898854,MASTER,2026032923
KR10025001,2026033000,968.375,0.0,1039697.59,10.84,49.0,1016.0,0.32,0.0,89.0,10000.0,1.9,82.0,36.0372673,126.6898854,MASTER,2026033000
KR10025001,2026033001,968.375,0.0,1039697.59,10.72,49.0,1016.0,0.37,0.0,91.0,10000.0,1.36,91.0,36.0372673,126.6898854,MASTER,2026033001
KR10025001,2026033002,968.375,0.0,1039697.59,10.54,50.0,1016.0,0.34,0.0,92.0,10000.0,1.89,71.0,36.0372673,126.6898854,MASTER,2026033002
KR10025001,2026033003,968.375,0.0,1039697.59,10.59,51.0,1016.0,0.64,0.0,94.0,10000.0,1.68,113.0,36.0372673,126.6898854,MASTER,2026033003
KR10025001,2026033004,968.375,0.0,1039697.59,10.58,52.0,1016.0,1.09,0.0,100.0,10000.0,1.91,95.0,36.0372673,126.6898854,MASTER,2026033004
KR10025001,2026033005,968.375,0.0,1039697.59,10.25,54.0,1015.0,1.22,0.0,100.0,10000.0,2.62,74.0,36.0372673,126.6898854,MASTER,2026033005
KR10025001,2026033006,968.375,5.800000000000002,1039703.39,10.73,63.0,1016.0,3.98,0.0,100.0,10000.0,2.19,64.0,36.0372673,126.6898854,MASTER,2026033006
KR10025001,2026033007,968.375,49.440000000000026,1039752.83,10.81,63.0,1016.0,4.06,0.08,100.0,10000.0,2.25,68.0,36.0372673,126.6898854,MASTER,2026033007
KR10025001,2026033008,968.375,140.19999999999996,1039893.03,11.16,63.0,1016.0,4.39,0.08,100.0,10000.0,1.72,59.0,36.0372673,126.6898854,MASTER,2026033008
KR10025001,2026033009,968.375,330.69000000000005,1040223.72,11.44,63.0,1015.0,4.65,0.88,100.0,10000.0,2.21,52.0,36.0372673,126.6898854,MASTER,2026033009
KR10025001,2026033010,968.375,290.02,1040513.74,12.27,62.0,1015.0,5.21,1.87,100.0,10000.0,2.73,67.0,36.0372673,126.6898854,MASTER,2026033010
KR10025001,2026033011,968.375,196.5,1040710.24,15.79,55.0,1015.0,6.43,2.56,100.0,10000.0,3.25,53.0,36.0372673,126.6898854,MASTER,2026033011
KR10025001,2026033012,968.375,290.55000000000007,1041000.79,16.82,51.0,1014.0,6.44,3.64,100.0,10000.0,2.52,38.0,36.0372673,126.6898854,MASTER,2026033012
KR10025001,2026033013,968.375,261.82000000000005,1041262.61,17.24,50.0,1013.0,6.55,0.81,100.0,10000.0,2.73,24.0,36.0372673,126.6898854,MASTER,2026033013
KR10025001,2026033014,968.375,147.41,1041410.0199999998,17.01,52.0,1012.0,6.73,0.98,100.0,10000.0,3.39,15.0,36.0372673,126.6898854,MASTER,2026033014
KR10025001,2026033015,968.375,60.87000000000001,1041470.89,16.64,56.0,1011.0,7.23,0.86,100.0,10000.0,3.08,10.0,36.0372673,126.6898854,MASTER,2026033015
KR10025001,2026033016,968.375,48.82999999999996,1041519.72,15.89,61.0,1010.0,7.75,0.67,100.0,10000.0,3.0,18.0,36.0372673,126.6898854,MASTER,2026033016
KR10025001,2026033017,968.375,13.870000000000006,1041533.5900000002,14.28,69.0,1009.0,8.54,0.23,100.0,10000.0,2.96,37.0,36.0372673,126.6898854,MASTER,2026033017
KR10025001,2026033018,968.375,2.5400000000000005,1041536.13,14.81,67.0,1009.0,8.75,0.05,100.0,10000.0,1.88,351.0,36.0372673,126.6898854,MASTER,2026033018
KR10025001,2026033019,968.375,0.0,1041536.13,14.53,69.0,1009.0,8.92,0.0,100.0,10000.0,3.5,353.0,36.0372673,126.6898854,MASTER,2026033019
KR10025001,2026033020,968.375,0.0,1041536.13,14.06,74.0,1009.0,9.5,0.0,100.0,4547.0,4.75,26.0,36.0372673,126.6898854,MASTER,2026033020
KR10025001,2026033021,968.375,0.0,1041536.13,13.33,82.0,1008.0,10.33,0.0,100.0,6381.0,6.65,38.0,36.0372673,126.6898854,MASTER,2026033021
KR10025001,2026033022,968.375,0.0,1041536.13,12.87,86.0,1008.0,10.59,0.0,100.0,8461.0,7.16,56.0,36.0372673,126.6898854,MASTER,2026033022
KR10025001,2026033023,968.375,0.0,1041536.13,11.85,90.0,1008.0,10.14,0.0,100.0,8452.0,6.87,44.0,36.0372673,126.6898854,MASTER,2026033023
KR10025001,2026033100,968.375,0.0,1041536.13,11.86,90.0,1006.0,10.21,0.0,100.0,10000.0,8.89,6.0,36.0372673,126.6898854,MASTER,2026033100
KR10025001,2026033101,968.375,0.0,1041536.13,11.85,91.0,1007.0,10.29,0.0,100.0,6070.0,6.16,0.0,36.0372673,126.6898854,MASTER,2026033101
KR10025001,2026033102,968.375,0.0,1041536.13,12.02,89.0,1006.0,10.13,0.0,100.0,10000.0,6.67,17.0,36.0372673,126.6898854,MASTER,2026033102
KR10025001,2026033103,968.375,0.0,1041536.13,11.84,87.0,1006.0,9.7,0.0,100.0,10000.0,6.14,17.0,36.0372673,126.6898854,MASTER,2026033103
KR10025001,2026033104,968.375,0.0,1041536.13,11.6,87.0,1006.0,9.4,0.0,100.0,10000.0,6.01,348.0,36.0372673,126.6898854,MASTER,2026033104
KR10025001,2026033105,968.375,0.0,1041536.13,11.58,87.0,1006.0,9.34,0.0,100.0,10000.0,6.48,13.0,36.0372673,126.6898854,MASTER,2026033105
KR10025001,2026033106,968.375,3.0100000000000007,1041539.14,11.95,87.0,1008.0,9.86,0.0,40.0,10000.0,5.63,356.0,36.0372673,126.6898854,MASTER,2026033106
KR10025001,2026033107,968.375,42.84000000000002,1041581.98,11.8,88.0,1008.0,9.88,0.02,52.0,10000.0,4.38,4.0,36.0372673,126.6898854,MASTER,2026033107
KR10025001,2026033108,968.375,206.63,1041788.61,11.72,86.0,1008.0,9.46,0.32,64.0,10000.0,4.31,14.0,36.0372673,126.6898854,MASTER,2026033108
KR10025001,2026033109,968.375,256.69000000000005,1042045.3000000002,11.71,85.0,1009.0,9.28,1.47,76.0,10000.0,3.3,347.0,36.0372673,126.6898854,MASTER,2026033109
KR10025001,2026033110,968.375,468.4,1042513.7,12.83,76.0,1010.0,8.71,2.7,86.0,10000.0,3.02,15.0,36.0372673,126.6898854,MASTER,2026033110
KR10025001,2026033111,968.375,728.2399999999999,1043241.94,14.54,67.0,1011.0,8.22,4.51,77.0,10000.0,2.32,17.0,36.0372673,126.6898854,MASTER,2026033111
KR10025001,2026033112,968.375,689.65,1043931.59,15.49,65.0,1011.0,8.37,5.18,55.0,10000.0,3.17,332.0,36.0372673,126.6898854,MASTER,2026033112
KR10025001,2026033113,968.375,826.39,1044757.98,15.63,66.0,1011.0,8.59,4.93,55.0,10000.0,4.31,297.0,36.0372673,126.6898854,MASTER,2026033113
KR10025001,2026033114,968.375,268.56,1045026.54,14.29,72.0,1011.0,8.72,3.56,64.0,10000.0,5.63,290.0,36.0372673,126.6898854,MASTER,2026033114
KR10025001,2026033115,968.375,0.0,1046069.34,13.79,74.0,1011.0,8.48,2.5,70.0,10000.0,5.34,295.0,36.0372673,126.6898854,MASTER,2026033115
KR10025001,2026033116,968.375,701.59,1045728.13,13.46,75.0,1011.0,8.38,1.15,100.0,10000.0,5.11,300.0,36.0372673,126.6898854,MASTER,2026033116
KR10025001,2026033117,968.375,0.0,1046069.34,12.79,76.0,1012.0,8.06,0.47,100.0,10000.0,4.45,292.0,36.0372673,126.6898854,MASTER,2026033117
KR10025001,2026033118,968.375,0.0,1046069.34,11.99,79.0,1012.0,8.47,0.14,100.0,10000.0,3.66,299.0,36.0372673,126.6898854,MASTER,2026033118
KR10025001,2026033119,968.375,0.0,1046069.34,11.9,80.0,1012.0,8.56,0.0,100.0,10000.0,2.01,276.0,36.0372673,126.6898854,MASTER,2026033119
KR10025001,2026033120,968.375,0.0,1046069.34,11.61,80.0,1012.0,8.28,0.0,100.0,10000.0,1.93,283.0,36.0372673,126.6898854,MASTER,2026033120
